date ,time ,S60,S124,S1816,S60f,S1816f
01/04/2013,5:00 pm,21.351744,16.863462,54.138878,4454,4510
01/04/2013,5:30 pm,19.672905,15.919937,68.88055,4180,4700
01/04/2013,6:00 pm,17.280144,13.574418,26.28944,3750,5086
01/04/2013,6:30 pm,16.631847,11.050813,25.982779,3660,5464
01/04/2013,7:00 pm,15.396543,9.160888,24.592218,3362,5230
01/04/2013,7:30 pm,12.213355,8.622605,21.064444,2700,4572
01/04/2013,8:00 pm,10.916536,8.1477995,18.219446,2422,4010
01/04/2013,8:30 pm,10.54298,7.791795,16.42611,2250,3626
01/04/2013,9:00 pm,10.670369,7.722388,15.509443,2358,3418
01/04/2013,9:30 pm,10.787068,7.2317777,15.559445,2378,3344
01/04/2013,10:00 pm,8.553309,8.1801605,18.523336,1896,3962
01/04/2013,10:30 pm,7.485422,9.41296,14.156668,1678,3098
01/04/2013,11:00 pm,6.0648217,4.8857074,8.881112,1328,1912
01/04/2013,11:30 pm,4.2855844,3.9896855,7.3277783,938,1598
01/04/2013,Midnight,3.7517254,4.021662,6.524445,820,1414
02/04/2013,12:30 am,2.577932,2.9474041,4.7738886,546,1020
02/04/2013,1:00 am,1.8915194,1.9674371,3.302222,386,718
02/04/2013,1:30 am,1.7474834,1.4384564,3.036667,358,648
02/04/2013,2:00 am,1.514295,1.2225369,2.8711107,298,628
02/04/2013,2:30 am,1.3726544,1.2589321,2.175,274,454
02/04/2013,3:00 am,1.0179896,1.1463608,2.4155562,194,480
02/04/2013,3:30 am,1.1333677,0.9166887,1.73,200,358
02/04/2013,4:00 am,1.3733646,0.85737264,2.1683328,248,382
02/04/2013,4:30 am,1.7808585,1.260263,2.4738889,334,482
02/04/2013,5:00 am,2.6730008,1.5285808,3.5455554,552,686
02/04/2013,5:30 am,5.023153,2.2972808,5.498889,1032,1144
02/04/2013,6:00 am,10.902003,4.3952875,8.945001,2404,1932
02/04/2013,6:30 am,14.622119,5.1983795,14.40389,3142,2980
02/04/2013,7:00 am,24.653688,7.755357,23.451113,5096,4666
02/04/2013,7:30 am,29.779827,8.355134,27.318335,5530,5386
02/04/2013,8:00 am,50.772068,9.522592,32.68278,5058,6296
02/04/2013,8:30 am,47.1888,8.223483,29.207777,4742,5614
02/04/2013,9:00 am,28.035603,7.8564115,27.661669,4826,5448
02/04/2013,9:30 am,22.607054,7.2135034,22.813334,4604,4502
02/04/2013,10:00 am,20.877947,7.437905,23.611664,4270,4660
02/04/2013,10:30 am,16.557428,7.3348866,20.577381,3290,3864
02/04/2013,11:00 am,17.649023,8.272868,21.273888,3572,4206
02/04/2013,11:30 am,16.272846,8.723505,22.167782,3290,4400
02/04/2013,Noon,16.289251,8.349569,23.379448,3410,4702
02/04/2013,12:30 pm,17.118994,9.325358,23.831667,3510,4788
02/04/2013,1:00 pm,17.639137,9.000558,25.666666,3680,5094
02/04/2013,1:30 pm,17.089556,9.877717,24.10667,3482,4944
02/04/2013,2:00 pm,17.245218,11.005977,26.513891,3566,5318
02/04/2013,2:30 pm,17.501892,11.254839,29.43222,3640,5844
02/04/2013,3:00 pm,20.213938,14.390088,30.38944,4130,6174
02/04/2013,3:30 pm,19.673717,14.629604,35.066105,4078,6976
02/04/2013,4:00 pm,20.605494,15.902037,42.58611,4294,6448
02/04/2013,4:30 pm,21.14851,17.246418,60.68055,4394,4996
02/04/2013,5:00 pm,20.679735,16.655561,73.44277,4330,4388
02/04/2013,5:30 pm,21.720934,17.163603,69.06666,4504,4880
02/04/2013,6:00 pm,18.205599,14.48166,39.518337,3888,5592
02/04/2013,6:30 pm,16.620993,12.27921,24.50222,3604,5300
02/04/2013,7:00 pm,15.483398,10.263716,22.496668,3334,4810
02/04/2013,7:30 pm,12.833859,8.864368,19.604443,2860,4282
02/04/2013,8:00 pm,10.851654,8.87183,17.37,2400,3822
02/04/2013,8:30 pm,11.277527,8.239065,16.971663,2420,3694
02/04/2013,9:00 pm,10.7532215,8.325332,16.823334,2338,3600
02/04/2013,9:30 pm,11.782862,8.561454,17.717775,2600,3774
02/04/2013,10:00 pm,9.440162,6.783932,13.033889,2040,2864
02/04/2013,10:30 pm,8.006277,6.0378904,10.895001,1724,2424
02/04/2013,11:00 pm,6.0672827,4.628958,8.907222,1306,1958
02/04/2013,11:30 pm,4.767387,4.2344112,7.414444,1044,1626
02/04/2013,Midnight,3.5895872,3.5779178,5.6822224,768,1262
03/04/2013,12:30 am,2.7387455,2.768909,4.4644446,566,982
03/04/2013,1:00 am,1.898035,1.93985,3.4144447,348,744
03/04/2013,1:30 am,1.784996,1.59213,2.7766664,348,598
03/04/2013,2:00 am,1.4347225,1.2624089,3.0511115,276,682
03/04/2013,2:30 am,1.5336564,1.2111944,2.7077777,298,536
03/04/2013,3:00 am,1.0912813,0.79883456,2.5661113,190,488
03/04/2013,3:30 am,1.0148898,0.80856836,1.7211109,190,340
03/04/2013,4:00 am,1.23046,0.8789378,1.8779666,242,364
03/04/2013,4:30 am,1.811457,1.0956205,2.113889,334,404
03/04/2013,5:00 am,2.894241,1.3493596,3.115,600,666
03/04/2013,5:30 am,5.076192,2.253856,5.4911113,1054,1100
03/04/2013,6:00 am,10.15416,4.387713,8.837221,2240,1916
03/04/2013,6:30 am,15.130823,6.043027,13.429999,3186,2772
03/04/2013,7:00 am,24.885193,7.9120226,22.246668,5112,4466
03/04/2013,7:30 am,38.410828,8.268795,26.380007,5236,5256
03/04/2013,8:00 am,57.71536,8.947742,32.02111,4696,6210
03/04/2013,8:30 am,54.662235,8.248354,28.456667,4746,5532
03/04/2013,9:00 am,53.41476,8.063807,27.955008,4840,5424
03/04/2013,9:30 am,30.35446,7.0818567,22.286673,4656,4422
03/04/2013,10:00 am,22.419949,7.7168055,22.741112,4482,4572
03/04/2013,10:30 am,17.067762,7.824683,21.779448,3494,4276
03/04/2013,11:00 am,18.151081,8.821441,23.026114,3696,4572
03/04/2013,11:30 am,16.674011,8.132782,22.69278,3504,4452
03/04/2013,Noon,17.170332,9.357675,23.783884,3622,4800
03/04/2013,12:30 pm,17.526455,9.43595,24.594448,3688,4942
03/04/2013,1:00 pm,18.380177,10.226639,27.264994,3912,5492
03/04/2013,1:30 pm,18.789375,10.641314,25.92556,3904,5188
03/04/2013,2:00 pm,19.511808,10.933909,26.633894,4068,5372
03/04/2013,2:30 pm,21.431353,11.727377,30.135553,4298,6002
03/04/2013,3:00 pm,20.878292,12.210441,32.27,4410,6508
03/04/2013,3:30 pm,20.237335,12.289158,34.429996,4214,6712
03/04/2013,4:00 pm,20.198984,14.525123,45.10834,4218,6786
03/04/2013,4:30 pm,20.35446,15.203556,73.15002,4272,4028
03/04/2013,5:00 pm,21.444036,15.191247,31.188324,4530,4660
03/04/2013,5:30 pm,22.179585,14.487019,63.232777,4502,4898
03/04/2013,6:00 pm,19.904545,11.915732,36.70333,4034,5024
03/04/2013,6:30 pm,17.257793,10.555182,25.328333,3674,5478
03/04/2013,7:00 pm,15.750825,8.7378,25.544996,3396,5420
03/04/2013,7:30 pm,14.329871,8.26945,21.400002,3094,4604
03/04/2013,8:00 pm,11.375156,8.256222,18.895557,2526,4076
03/04/2013,8:30 pm,12.388319,8.819264,19.875002,2710,4248
03/04/2013,9:00 pm,11.31067,8.446055,17.055553,2482,3652
03/04/2013,9:30 pm,11.4482975,9.083615,16.661112,2538,3586
03/04/2013,10:00 pm,9.138312,7.473234,12.645002,1984,2760
03/04/2013,10:30 pm,8.000224,6.053954,11.5188875,1804,2530
03/04/2013,11:00 pm,6.53152,4.716216,10.806666,1406,2436
03/04/2013,11:30 pm,5.040482,4.9377747,7.7866673,1106,1712
03/04/2013,Midnight,3.8211668,3.9699636,6.312778,834,1382
04/04/2013,12:30 am,3.130988,2.9795473,5.5055556,664,1204
04/04/2013,1:00 am,2.391599,1.8343259,3.8755558,480,834
04/04/2013,1:30 am,2.1478903,1.620902,3.3150008,410,712
04/04/2013,2:00 am,1.6331505,1.6602517,2.9850001,324,610
04/04/2013,2:30 am,1.2763574,1.4972548,2.542778,242,526
04/04/2013,3:00 am,1.186582,0.98155093,2.4938896,238,486
04/04/2013,3:30 am,1.2763284,0.9343525,1.857778,208,346
04/04/2013,4:00 am,1.4887974,0.8977982,2.4049997,288,442
04/04/2013,4:30 am,1.8207603,1.2177894,2.6594443,340,490
04/04/2013,5:00 am,2.8614,1.4269347,3.8099992,596,736
04/04/2013,5:30 am,4.805517,2.2482018,5.0255556,982,1036
04/04/2013,6:00 am,10.661676,4.3952227,9.141666,2298,1954
04/04/2013,6:30 am,15.268286,5.636143,14.119445,3186,2954
04/04/2013,7:00 am,24.44132,8.303591,22.25111,5054,4432
04/04/2013,7:30 am,29.986347,8.276041,25.369999,5832,5212
04/04/2013,8:00 am,35.685818,9.28035,32.78,5692,6428
04/04/2013,8:30 am,27.782087,8.129959,29.701666,5172,5730
04/04/2013,9:00 am,25.798632,7.484529,27.925005,5094,5558
04/04/2013,9:30 am,21.908915,7.323507,23.533333,4358,4700
04/04/2013,10:00 am,22.891449,8.250019,22.95,4518,4566
04/04/2013,10:30 am,17.825762,7.859794,21.102777,3668,4218
04/04/2013,11:00 am,19.613703,8.549023,21.724445,3974,4466
04/04/2013,11:30 am,19.755747,9.006794,22.966667,3936,4618
04/04/2013,Noon,19.410185,9.529286,23.790556,3982,4926
04/04/2013,12:30 pm,17.839724,9.027778,26.406107,3648,5224
04/04/2013,1:00 pm,19.597473,9.625906,25.241112,3984,5158
04/04/2013,1:30 pm,19.111525,10.909345,26.60056,3864,5348
04/04/2013,2:00 pm,18.82574,11.00982,26.869452,3878,5292
04/04/2013,2:30 pm,18.956783,12.880469,31.318886,3852,6162
04/04/2013,3:00 pm,20.608807,13.136479,32.46278,4176,6480
04/04/2013,3:30 pm,20.637686,14.286188,34.518333,4166,6922
04/04/2013,4:00 pm,26.112799,15.936574,64.55333,4402,5576
04/04/2013,4:30 pm,21.048197,16.785078,69.045,4236,4016
04/04/2013,5:00 pm,35.00178,16.57697,62.754997,4406,4096
04/04/2013,5:30 pm,54.587685,16.115902,76.64111,4078,4024
04/04/2013,6:00 pm,42.668015,14.119636,66.356674,4070,5000
04/04/2013,6:30 pm,19.283072,13.256719,27.35,3982,5580
04/04/2013,7:00 pm,18.546816,9.991235,23.978884,3862,5102
04/04/2013,7:30 pm,14.175302,9.542748,20.054998,3128,4312
04/04/2013,8:00 pm,11.641286,9.175046,18.870556,2548,4058
04/04/2013,8:30 pm,11.587819,8.963605,18.747225,2444,4042
04/04/2013,9:00 pm,12.25801,9.326058,17.657223,2604,3764
04/04/2013,9:30 pm,12.009359,9.030126,18.349447,2624,3966
04/04/2013,10:00 pm,10.784722,7.6140637,16.980555,2326,3652
04/04/2013,10:30 pm,9.103208,6.9036164,13.565554,2016,2970
04/04/2013,11:00 pm,7.0117106,5.3542953,9.74167,1526,2180
04/04/2013,11:30 pm,5.4452066,4.1943555,7.7005553,1172,1702
04/04/2013,Midnight,3.861514,3.8818183,7.28,848,1632
05/04/2013,12:30 am,3.442382,3.1666863,4.8055563,724,1086
05/04/2013,1:00 am,2.6814399,2.7052085,4.108333,528,888
05/04/2013,1:30 am,1.7602267,1.8159014,3.5677783,350,776
05/04/2013,2:00 am,1.6064028,1.5508866,3.292778,308,690
05/04/2013,2:30 am,1.6270242,1.3926752,3.2244442,290,680
05/04/2013,3:00 am,1.5405314,1.3430687,2.8955553,280,598
05/04/2013,3:30 am,1.1852586,1.1211556,1.9155555,222,390
05/04/2013,4:00 am,1.575989,1.0239434,1.881667,278,394
05/04/2013,4:30 am,2.0830507,1.2344266,2.3183331,380,438
05/04/2013,5:00 am,2.9855418,1.567197,3.1299994,580,634
05/04/2013,5:30 am,4.668322,2.6596794,4.9755554,972,1048
05/04/2013,6:00 am,10.267176,4.031492,8.716668,2240,1854
05/04/2013,6:30 am,13.873054,5.0427756,13.075557,2952,2734
05/04/2013,7:00 am,24.125885,7.6599503,20.853888,4900,4298
05/04/2013,7:30 am,26.791647,7.7758355,24.106663,5386,4934
05/04/2013,8:00 am,46.637966,9.167319,29.961666,5122,5998
05/04/2013,8:30 am,47.465176,7.686941,26.891668,4884,5368
05/04/2013,9:00 am,47.877525,7.119763,26.987774,4588,5174
05/04/2013,9:30 am,23.863152,8.007142,22.61722,4356,4496
05/04/2013,10:00 am,21.44352,7.5651255,23.932774,4320,4720
05/04/2013,10:30 am,17.330885,8.230848,21.824442,3506,4414
05/04/2013,11:00 am,17.83756,8.442718,24.37667,3748,4818
05/04/2013,11:30 am,17.35748,9.146455,26.466114,3580,5134
05/04/2013,Noon,19.444899,9.671672,26.252779,3944,5122
05/04/2013,12:30 pm,18.600794,10.883779,26.64222,3840,5354
05/04/2013,1:00 pm,18.722294,10.592405,27.712223,3908,5532
05/04/2013,1:30 pm,20.243925,11.188134,29.497778,4150,5822
05/04/2013,2:00 pm,20.52041,11.556825,30.191662,4148,6008
05/04/2013,2:30 pm,21.407867,12.406052,34.779995,4348,6674
05/04/2013,3:00 pm,21.3589,13.73201,34.592224,4366,6848
05/04/2013,3:30 pm,23.511932,14.604429,67.40722,4582,4284
05/04/2013,4:00 pm,46.229248,16.041487,70.19999,3982,3840
05/04/2013,4:30 pm,46.341328,16.365541,71.90111,3766,3630
05/04/2013,5:00 pm,60.986004,16.334599,78.18833,3464,4124
05/04/2013,5:30 pm,62.72385,14.879862,59.64722,3564,3950
05/04/2013,6:00 pm,60.443367,14.178166,51.620556,3704,4294
05/04/2013,6:30 pm,30.970224,13.227932,26.663885,3804,5302
05/04/2013,7:00 pm,21.093618,11.250012,24.420555,3846,5090
05/04/2013,7:30 pm,15.664005,10.005662,21.188892,3330,4366
05/04/2013,8:00 pm,14.368308,8.740304,19.043333,2944,3914
05/04/2013,8:30 pm,11.98786,8.36977,17.048887,2512,3550
05/04/2013,9:00 pm,11.915673,7.6232452,16.641666,2552,3450
05/04/2013,9:30 pm,11.828201,8.313954,15.915556,2572,3348
05/04/2013,10:00 pm,11.751028,8.14292,17.074442,2534,3588
05/04/2013,10:30 pm,11.984354,7.3150926,16.858332,2638,3598
05/04/2013,11:00 pm,9.803187,6.192971,12.89,2110,2832
05/04/2013,11:30 pm,8.073683,5.801186,11.356666,1746,2440
05/04/2013,Midnight,5.529334,4.8863764,8.561667,1196,1882
06/04/2013,12:30 am,3.8914526,3.6844685,7.6083307,868,1690
06/04/2013,1:00 am,3.4951007,3.0544498,5.9688897,744,1330
06/04/2013,1:30 am,2.9058006,2.436769,5.0116673,634,1106
06/04/2013,2:00 am,2.8233376,2.0032682,4.73389,556,1066
06/04/2013,2:30 am,2.3155239,2.1090248,4.7805552,462,1054
06/04/2013,3:00 am,1.787232,1.6376984,4.0816674,396,916
06/04/2013,3:30 am,1.4700267,1.6072091,2.9422226,294,634
06/04/2013,4:00 am,1.3374972,1.1594781,2.3433335,280,490
06/04/2013,4:30 am,1.1219991,0.91059655,1.9805554,214,424
06/04/2013,5:00 am,1.406577,1.2249706,2.392778,290,460
06/04/2013,5:30 am,2.0528731,1.1386939,2.6238887,378,552
06/04/2013,6:00 am,3.3143523,1.9645274,3.3061113,670,720
06/04/2013,6:30 am,3.8638349,1.8805614,4.3261113,826,944
06/04/2013,7:00 am,5.595616,2.9451063,5.777223,1242,1328
06/04/2013,7:30 am,5.3403115,2.9578886,6.7905555,1218,1556
06/04/2013,8:00 am,8.610565,4.395227,10.119442,1988,2310
06/04/2013,8:30 am,9.178296,4.700796,10.667775,2096,2402
06/04/2013,9:00 am,12.519825,5.384818,14.174444,2862,3166
06/04/2013,9:30 am,12.5389385,5.8116894,15.425556,2850,3390
06/04/2013,10:00 am,15.277463,7.1934385,18.55889,3506,4110
06/04/2013,10:30 am,13.804989,7.062096,17.36278,3160,3846
06/04/2013,11:00 am,15.114233,7.172406,18.967781,3414,4164
06/04/2013,11:30 am,15.169286,8.7625675,20.053335,3472,4446
06/04/2013,Noon,16.617592,8.786756,20.761106,3744,4554
06/04/2013,12:30 pm,16.170643,9.423513,23.931112,3598,5232
06/04/2013,1:00 pm,17.840294,10.64455,23.91389,3930,5238
06/04/2013,1:30 pm,18.691195,10.987029,23.851665,4026,5232
06/04/2013,2:00 pm,18.552008,11.07397,22.79222,3788,4998
06/04/2013,2:30 pm,19.753576,11.561069,24.85389,4094,5272
06/04/2013,3:00 pm,17.92977,11.985241,24.215551,3778,5210
06/04/2013,3:30 pm,18.614136,12.165905,23.328335,3918,5034
06/04/2013,4:00 pm,20.098219,11.958953,24.097223,4092,5054
06/04/2013,4:30 pm,20.961617,11.351002,26.030554,3940,5316
06/04/2013,5:00 pm,31.061188,10.263737,27.937782,4178,5808
06/04/2013,5:30 pm,24.854792,10.939592,28.163338,3866,5868
06/04/2013,6:00 pm,23.943905,10.756241,25.597218,4092,5462
06/04/2013,6:30 pm,20.318874,9.842864,23.611113,4202,5056
06/04/2013,7:00 pm,17.480736,8.694479,20.820004,3826,4644
06/04/2013,7:30 pm,13.868755,8.070353,15.9733305,3122,3604
06/04/2013,8:00 pm,11.902615,7.617449,13.888889,2696,3142
06/04/2013,8:30 pm,11.754193,7.512602,14.625,2548,3254
06/04/2013,9:00 pm,11.100753,6.985101,13.797776,2458,3056
06/04/2013,9:30 pm,11.613967,7.425738,15.18111,2562,3340
06/04/2013,10:00 pm,11.892017,8.949702,17.10611,2652,3698
06/04/2013,10:30 pm,11.347154,8.442271,18.04389,2530,3928
06/04/2013,11:00 pm,10.084603,6.68371,12.712778,2232,2876
06/04/2013,11:30 pm,8.280256,5.16219,11.191111,1814,2518
06/04/2013,Midnight,6.5123205,5.0429597,9.025556,1478,2052
07/04/2013,12:30 am,4.8878326,3.5947526,8.160001,1112,1882
07/04/2013,1:00 am,3.498782,3.2864077,6.637222,780,1522
07/04/2013,1:30 am,2.959945,2.529354,5.837778,672,1318
07/04/2013,2:00 am,2.6127977,2.2404075,5.1277776,588,1126
07/04/2013,2:30 am,2.8016515,2.8498979,4.958888,632,1134
07/04/2013,3:00 am,2.0254326,2.1654449,4.3900003,452,1026
07/04/2013,3:30 am,1.446558,1.5849108,2.9216673,308,674
07/04/2013,4:00 am,1.2540338,0.97003734,2.24,280,492
07/04/2013,4:30 am,1.1688646,0.8717584,1.7655551,242,380
07/04/2013,5:00 am,1.1608907,0.83849204,1.516111,234,352
07/04/2013,5:30 am,1.5970644,0.8432404,1.6794444,322,386
07/04/2013,6:00 am,2.0445652,1.0231305,2.774444,432,594
07/04/2013,6:30 am,2.6331367,1.5195459,2.9066665,598,672
07/04/2013,7:00 am,3.6693876,1.7928338,3.7538884,856,856
07/04/2013,7:30 am,3.2328057,1.9033889,3.7083333,716,874
07/04/2013,8:00 am,4.2380633,3.2732444,6.192778,990,1456
07/04/2013,8:30 am,4.9157243,2.8508089,6.5444446,1132,1544
07/04/2013,9:00 am,7.210336,3.495909,8.838888,1658,2046
07/04/2013,9:30 am,7.6097636,3.6871085,10.590555,1774,2440
07/04/2013,10:00 am,10.248269,5.2779365,12.985556,2384,3048
07/04/2013,10:30 am,10.913416,5.4374423,13.906109,2552,3186
07/04/2013,11:00 am,13.579822,7.083984,16.542776,3110,3782
07/04/2013,11:30 am,11.564165,6.9474473,16.10833,2692,3718
07/04/2013,Noon,13.893203,7.5086203,18.820557,3204,4234
07/04/2013,12:30 pm,15.563323,9.001802,20.988886,3548,4652
07/04/2013,1:00 pm,17.650673,8.958184,22.301111,3934,4978
07/04/2013,1:30 pm,14.351216,9.647146,20.952223,3312,4672
07/04/2013,2:00 pm,16.428936,9.508199,21.877777,3756,4890
07/04/2013,2:30 pm,15.454556,8.263627,19.517775,3530,4440
07/04/2013,3:00 pm,16.821308,8.123742,21.69444,3776,4868
07/04/2013,3:30 pm,14.6081,7.9777,20.574444,3298,4598
07/04/2013,4:00 pm,16.921293,7.66448,21.398338,3820,4810
07/04/2013,4:30 pm,15.829031,7.392258,22.047783,3406,4764
07/04/2013,5:00 pm,16.54952,8.227354,19.96,3718,4454
07/04/2013,5:30 pm,15.673739,8.973953,20.383884,3588,4436
07/04/2013,6:00 pm,14.059694,8.79726,18.644997,3192,4120
07/04/2013,6:30 pm,13.919071,8.682657,18.360556,3192,4084
07/04/2013,7:00 pm,13.167524,8.374483,16.916111,3012,3754
07/04/2013,7:30 pm,12.162752,7.2155704,13.890002,2748,3182
07/04/2013,8:00 pm,10.952949,7.7123165,13.222224,2510,2986
07/04/2013,8:30 pm,10.113216,7.0256243,13.750555,2234,3064
07/04/2013,9:00 pm,9.542739,6.2791834,11.131665,2068,2454
07/04/2013,9:30 pm,9.1837015,6.363171,11.22889,2016,2442
07/04/2013,10:00 pm,7.5118227,5.408856,10.000001,1678,2226
07/04/2013,10:30 pm,7.407914,4.990282,9.068333,1604,1974
07/04/2013,11:00 pm,6.7720227,4.651534,8.548888,1434,1876
07/04/2013,11:30 pm,4.795481,5.7889037,12.453887,984,2532
07/04/2013,Midnight,3.5522218,5.456232,8.940554,756,1896
08/04/2013,12:30 am,2.5025766,2.4499304,4.377222,530,924
08/04/2013,1:00 am,2.0369444,1.9436504,3.3350003,428,700
08/04/2013,1:30 am,1.3439445,1.3417871,2.6377778,264,558
08/04/2013,2:00 am,1.6347414,1.0534644,2.479444,288,498
08/04/2013,2:30 am,1.1240476,1.0271466,2.2305555,192,450
08/04/2013,3:00 am,1.1384995,1.1491593,1.6283334,218,340
08/04/2013,3:30 am,0.9047561,0.7602369,1.6722218,168,328
08/04/2013,4:00 am,1.3019127,0.7981949,1.8288891,238,358
08/04/2013,4:30 am,1.7737952,1.0120214,2.431667,326,490
08/04/2013,5:00 am,3.0603461,1.4915279,3.528334,606,700
08/04/2013,5:30 am,4.7634096,2.3637,6.318334,1026,1342
08/04/2013,6:00 am,10.103746,4.2434535,11.799443,2206,2530
08/04/2013,6:30 am,15.219907,5.7184024,16.197777,3240,3408
08/04/2013,7:00 am,24.657757,8.326665,23.970556,4926,4862
08/04/2013,7:30 am,30.714365,8.539892,27.157784,5668,5576
08/04/2013,8:00 am,46.359653,9.5062685,32.54334,5282,6490
08/04/2013,8:30 am,51.65638,8.11757,31.421108,5006,6130
08/04/2013,9:00 am,28.886677,8.642881,27.660559,5050,5446
08/04/2013,9:30 am,21.647818,8.017342,25.149998,4284,4776
08/04/2013,10:00 am,20.513874,7.5947146,23.122225,4070,4516
08/04/2013,10:30 am,16.511509,7.084121,21.010714,3276,3916
08/04/2013,11:00 am,16.904152,8.570922,21.972921,3136,3404
08/04/2013,11:30 am,16.189434,8.023499,21.88111,3262,4086
08/04/2013,Noon,16.464872,8.885149,23.852776,3322,4676
08/04/2013,12:30 pm,15.86874,9.316989,23.84167,3228,4816
08/04/2013,1:00 pm,18.011448,10.15449,24.707777,3650,4844
08/04/2013,1:30 pm,17.061298,9.491261,24.192225,3452,4770
08/04/2013,2:00 pm,17.282732,10.915126,26.139444,3526,5116
08/04/2013,2:30 pm,18.75085,12.557956,29.405558,3760,5898
08/04/2013,3:00 pm,20.001059,13.334849,30.944447,4022,6154
08/04/2013,3:30 pm,19.32015,14.934765,34.911114,3922,6752
08/04/2013,4:00 pm,20.722769,16.048195,35.927788,4270,7062
08/04/2013,4:30 pm,21.294048,17.166231,39.620552,4404,6578
08/04/2013,5:00 pm,21.071796,17.281971,33.319996,4314,6738
08/04/2013,5:30 pm,70.345314,16.610298,31.673334,3204,6398
08/04/2013,6:00 pm,64.50466,14.1142845,28.408333,3580,6000
08/04/2013,6:30 pm,22.116121,12.448634,24.758883,3574,5324
08/04/2013,7:00 pm,14.607026,9.295258,20.235554,3130,4464
08/04/2013,7:30 pm,12.683384,8.825303,18.01389,2750,3992
08/04/2013,8:00 pm,10.683089,8.569211,15.879445,2354,3486
08/04/2013,8:30 pm,10.269069,7.7367816,16.90333,2200,3646
08/04/2013,9:00 pm,9.718418,7.6587057,15.42,2106,3288
08/04/2013,9:30 pm,10.402293,7.9556723,15.87,2212,3452
08/04/2013,10:00 pm,8.20186,6.558996,11.537777,1776,2470
08/04/2013,10:30 pm,6.840231,4.814409,9.830555,1510,2150
08/04/2013,11:00 pm,5.9097357,4.436521,7.3194437,1248,1618
08/04/2013,11:30 pm,5.160422,4.1248736,7.6788883,1122,1712
08/04/2013,Midnight,3.6146047,3.8140454,6.306112,776,1392
09/04/2013,12:30 am,2.5172203,2.6422966,4.4972224,516,980
09/04/2013,1:00 am,2.0181308,1.7882618,3.5733335,390,778
09/04/2013,1:30 am,1.7875588,1.2385662,2.9933333,338,624
09/04/2013,2:00 am,1.2685088,1.4153397,2.7555563,238,560
09/04/2013,2:30 am,1.2721906,0.9052935,2.3561108,234,470
09/04/2013,3:00 am,1.1214427,0.97135955,2.3555562,204,512
09/04/2013,3:30 am,1.0595356,0.778252,1.7094444,198,346
09/04/2013,4:00 am,1.4015841,0.8081631,2.0161116,240,400
09/04/2013,4:30 am,1.520592,1.178327,2.3011115,302,430
09/04/2013,5:00 am,3.0668828,1.2882632,2.9400003,594,622
09/04/2013,5:30 am,4.9304495,2.4048586,5.582778,1032,1168
09/04/2013,6:00 am,11.283627,4.644949,9.856112,2408,2076
09/04/2013,6:30 am,16.243063,5.963133,14.684444,3416,3000
09/04/2013,7:00 am,25.637636,7.842019,22.457224,5084,4530
09/04/2013,7:30 am,32.20724,8.516759,28.142778,5830,5656
