date ,time ,S60,S124,S1816
23/04/2013,4:30 am,1.5206828,1.4310391,2.2577777
23/04/2013,5:00 am,2.677318,1.785005,3.13
23/04/2013,5:30 am,5.2704067,2.7429416,5.237222
23/04/2013,6:00 am,11.205698,4.4644666,9.190555
23/04/2013,6:30 am,17.313023,5.7506437,13.603892
23/04/2013,7:00 am,26.364935,8.275725,20.724447
23/04/2013,7:30 am,30.935179,8.579255,26.206114
23/04/2013,8:00 am,38.404896,9.268003,28.364998
23/04/2013,8:30 am,49.495262,8.128957,29.310555
23/04/2013,9:00 am,46.861897,7.929933,26.047222
23/04/2013,9:30 am,28.665028,7.24429,37.368336
23/04/2013,10:00 am,20.651299,7.4314723,20.961668
23/04/2013,10:30 am,16.774467,6.8827853,23.096111
23/04/2013,11:00 am,17.163658,7.342705,26.857225
23/04/2013,11:30 am,16.244175,7.9234433,27.712776
23/04/2013,Noon,17.384815,8.422962,27.697226
23/04/2013,12:30 pm,17.718096,8.933606,28.434446
23/04/2013,1:00 pm,18.657837,9.214319,27.897614
23/04/2013,1:30 pm,45.13769,9.047709,24.317223
23/04/2013,2:00 pm,18.266636,10.388226,25.24
23/04/2013,2:30 pm,19.015165,11.410187,27.932775
23/04/2013,3:00 pm,20.215036,12.802718,31.920553
23/04/2013,3:30 pm,37.70383,14.851929,31.36452
23/04/2013,4:00 pm,66.07982,16.125782,34.248608
23/04/2013,4:30 pm,30.626265,17.067015,50.54444
23/04/2013,5:00 pm,47.496296,17.202473,46.10055
23/04/2013,5:30 pm,56.751606,16.003883,51.78278
23/04/2013,6:00 pm,49.71138,13.963369,44.419445
23/04/2013,6:30 pm,18.560741,12.263324,27.81944
23/04/2013,7:00 pm,17.450102,10.715764,25.634447
23/04/2013,7:30 pm,13.528071,8.744746,20.107222
23/04/2013,8:00 pm,10.94664,8.824859,17.223333
23/04/2013,8:30 pm,11.731733,8.347281,17.411108
23/04/2013,9:00 pm,11.399169,7.978735,16.697777
23/04/2013,9:30 pm,11.53015,8.769787,17.028332
23/04/2013,10:00 pm,9.982977,8.017557,17.192778
23/04/2013,10:30 pm,8.765958,9.675289,14.651111
23/04/2013,11:00 pm,6.817386,5.2031336,10.142222
23/04/2013,11:30 pm,5.418405,4.6768217,8.524446
23/04/2013,Midnight,3.8537297,4.0059175,7.022779
24/04/2013,12:30 am,3.1277313,3.1175308,5.358334
24/04/2013,1:00 am,2.0774226,2.1438775,3.8011107
24/04/2013,1:30 am,1.7654322,1.7563331,3.0422227
24/04/2013,2:00 am,1.6194472,1.4993515,2.7088895
24/04/2013,2:30 am,1.4602342,1.0194141,2.554445
24/04/2013,3:00 am,1.2727941,1.0751264,2.4661112
24/04/2013,3:30 am,1.201916,1.1494868,1.8116665
24/04/2013,4:00 am,1.5181271,1.0060661,1.6911111
24/04/2013,4:30 am,1.8320087,1.0856596,2.471666
24/04/2013,5:00 am,3.0378354,1.6822025,3.095
24/04/2013,5:30 am,5.3751473,2.5164964,5.378333
24/04/2013,6:00 am,10.581162,4.1757483,9.164446
24/04/2013,6:30 am,15.954012,6.0360904,14.226668
24/04/2013,7:00 am,27.982332,7.811399,20.98722
24/04/2013,7:30 am,31.249454,9.021971,25.677227
24/04/2013,8:00 am,48.86854,9.544966,32.14
24/04/2013,8:30 am,53.203884,8.398377,29.968885
24/04/2013,9:00 am,51.84711,8.307177,28.32555
24/04/2013,9:30 am,51.353886,8.089626,23.426668
24/04/2013,10:00 am,35.051388,8.928793,22.451113
24/04/2013,10:30 am,18.185032,8.145913,22.562778
24/04/2013,11:00 am,18.268017,8.285764,22.474014
24/04/2013,11:30 am,18.231558,9.000512,22.145552
24/04/2013,Noon,17.945993,8.947135,22.974443
24/04/2013,12:30 pm,17.755177,9.920568,25.319998
24/04/2013,1:00 pm,19.297606,9.800018,25.905003
24/04/2013,1:30 pm,19.030704,10.078254,27.781109
24/04/2013,2:00 pm,19.867422,11.281533,26.479445
24/04/2013,2:30 pm,19.59897,12.4564495,29.83278
24/04/2013,3:00 pm,21.13055,13.563831,31.549997
24/04/2013,3:30 pm,21.700663,14.939179,37.157223
24/04/2013,4:00 pm,21.736021,16.261797,63.72391
24/04/2013,4:30 pm,35.43614,17.589993,51.959995
24/04/2013,5:00 pm,53.618828,17.658955,71.12223
24/04/2013,5:30 pm,43.811584,16.96064,68.12555
24/04/2013,6:00 pm,21.811579,14.943327,40.995
24/04/2013,6:30 pm,19.889997,13.19177,26.916666
24/04/2013,7:00 pm,17.0019,11.836909,23.783888
24/04/2013,7:30 pm,14.806996,9.284818,20.494446
24/04/2013,8:00 pm,11.727836,8.456983,18.136663
24/04/2013,8:30 pm,13.262005,9.165336,19.030003
24/04/2013,9:00 pm,12.18458,8.689193,18.444448
24/04/2013,9:30 pm,12.614429,9.487332,18.61722
24/04/2013,10:00 pm,10.293091,7.9439664,13.736114
24/04/2013,10:30 pm,8.614443,6.0986724,11.286669
24/04/2013,11:00 pm,6.833939,5.382095,9.927779
24/04/2013,11:30 pm,5.0098615,4.3641267,7.264444
24/04/2013,Midnight,3.786241,3.650808,6.6327786
25/04/2013,12:30 am,2.9684021,2.8850584,4.776666
25/04/2013,1:00 am,2.089771,1.815395,3.463889
25/04/2013,1:30 am,1.9963994,1.509911,3.1211119
25/04/2013,2:00 am,1.6561457,1.7499939,3.1616669
25/04/2013,2:30 am,1.651695,1.4428422,2.7911108
25/04/2013,3:00 am,1.3559693,1.0992773,2.4355557
25/04/2013,3:30 am,1.0635645,0.8519312,1.8927776
25/04/2013,4:00 am,1.5825502,0.97861,2.1672223
25/04/2013,4:30 am,1.8595624,1.2007116,2.2366667
25/04/2013,5:00 am,2.88228,1.4261508,3.725
25/04/2013,5:30 am,5.3199687,2.3786166,5.4983344
25/04/2013,6:00 am,11.259899,4.5867825,9.812778
25/04/2013,6:30 am,16.04407,6.1354475,15.072223
25/04/2013,7:00 am,27.764423,8.450147,21.895555
25/04/2013,7:30 am,32.62118,8.807546,27.46
25/04/2013,8:00 am,52.225136,9.338943,30.356668
25/04/2013,8:30 am,52.677067,8.702805,29.497778
25/04/2013,9:00 am,54.706795,8.225939,27.985556
25/04/2013,9:30 am,42.829426,8.698713,24.653889
25/04/2013,10:00 am,28.028194,8.320528,23.757772
25/04/2013,10:30 am,17.963732,8.212246,23.011662
25/04/2013,11:00 am,18.897913,9.034409,23.578571
25/04/2013,11:30 am,20.070887,8.785737,23.018894
25/04/2013,Noon,18.87802,10.136435,24.142225
25/04/2013,12:30 pm,19.352526,10.306735,25.260555
25/04/2013,1:00 pm,20.27582,10.830363,26.088337
25/04/2013,1:30 pm,20.114733,11.066503,26.408333
25/04/2013,2:00 pm,20.429192,11.442888,28.93
25/04/2013,2:30 pm,20.94231,12.025068,30.828888
25/04/2013,3:00 pm,21.790548,14.451448,31.57666
25/04/2013,3:30 pm,22.849531,15.163136,34.168888
25/04/2013,4:00 pm,23.962181,16.369017,72.07778
25/04/2013,4:30 pm,36.52202,16.659174,69.5139
25/04/2013,5:00 pm,53.76331,16.633867,56.158337
25/04/2013,5:30 pm,62.859814,16.47746,77.40554
25/04/2013,6:00 pm,36.83526,14.045661,63.003895
25/04/2013,6:30 pm,56.188206,12.549371,25.924446
25/04/2013,7:00 pm,29.677801,11.3836155,25.112225
25/04/2013,7:30 pm,15.513077,10.736831,21.980556
25/04/2013,8:00 pm,13.2276325,9.293031,19.590555
25/04/2013,8:30 pm,12.809937,9.517039,18.955559
25/04/2013,9:00 pm,12.602753,9.447179,17.764997
25/04/2013,9:30 pm,13.349828,10.230258,19.415556
25/04/2013,10:00 pm,10.550125,8.579358,16.480558
25/04/2013,10:30 pm,10.705612,7.3015475,15.603334
25/04/2013,11:00 pm,8.019305,6.324224,14.432776
25/04/2013,11:30 pm,5.8820825,5.2833457,8.965556
25/04/2013,Midnight,4.3821583,4.3748727,7.300555
26/04/2013,12:30 am,3.368016,3.5568197,5.237777
26/04/2013,1:00 am,2.7974913,2.1767874,4.349445
26/04/2013,1:30 am,1.8267921,1.6262109,3.3744447
26/04/2013,2:00 am,1.685673,1.2556313,3.4761121
26/04/2013,2:30 am,1.6222261,1.519966,3.229444
26/04/2013,3:00 am,1.5848885,1.2283388,2.9294448
26/04/2013,3:30 am,1.0926934,0.8751094,1.6533333
26/04/2013,4:00 am,1.6293293,1.0001065,1.7877775
26/04/2013,4:30 am,1.7878423,1.3576432,2.1016665
26/04/2013,5:00 am,3.1840515,1.690779,3.5583334
26/04/2013,5:30 am,5.3255258,2.6098979,5.025555
26/04/2013,6:00 am,10.055295,4.1594768,9.255
26/04/2013,6:30 am,15.6235285,5.6058273,12.344447
26/04/2013,7:00 am,25.451862,7.8343906,21.30167
26/04/2013,7:30 am,30.292574,8.7651415,26.400003
26/04/2013,8:00 am,46.357395,9.843113,30.861668
26/04/2013,8:30 am,46.238194,8.517172,29.165552
26/04/2013,9:00 am,50.34126,7.9531093,27.416115
26/04/2013,9:30 am,47.83613,9.259448,25.907774
26/04/2013,10:00 am,42.451103,9.222702,24.246115
26/04/2013,10:30 am,20.846281,9.551762,23.546667
26/04/2013,11:00 am,19.549212,9.329309,25.018335
26/04/2013,11:30 am,19.4598,10.474135,26.188892
26/04/2013,Noon,20.225206,10.776611,27.456108
26/04/2013,12:30 pm,19.436792,11.760402,27.942776
26/04/2013,1:00 pm,22.380426,11.271224,29.00222
26/04/2013,1:30 pm,21.214634,11.720006,29.988886
26/04/2013,2:00 pm,22.3993,12.286306,31.796661
26/04/2013,2:30 pm,22.235191,12.8679495,34.11334
26/04/2013,3:00 pm,36.672115,14.245484,35.71833
26/04/2013,3:30 pm,52.913506,15.214707,83.03669
26/04/2013,4:00 pm,61.075394,16.684553,68.064445
26/04/2013,4:30 pm,61.82148,16.89005,72.94167
26/04/2013,5:00 pm,62.17578,15.880279,70.88944
26/04/2013,5:30 pm,74.24667,16.062986,67.153885
26/04/2013,6:00 pm,71.13236,13.660624,51.097233
26/04/2013,6:30 pm,55.810646,12.17262,30.567776
26/04/2013,7:00 pm,39.835865,11.890872,30.400557
26/04/2013,7:30 pm,17.881145,10.964762,23.007776
26/04/2013,8:00 pm,14.259523,10.178989,20.690557
26/04/2013,8:30 pm,12.250737,9.406961,17.76278
26/04/2013,9:00 pm,12.511145,9.333739,19.016113
26/04/2013,9:30 pm,14.645925,10.778188,19.86722
26/04/2013,10:00 pm,14.03321,10.120915,20.518335
26/04/2013,10:30 pm,12.402847,9.204426,20.335
26/04/2013,11:00 pm,11.484987,8.959047,17.219442
26/04/2013,11:30 pm,8.899724,7.258772,13.083332
26/04/2013,Midnight,7.2135296,5.359545,10.445001
27/04/2013,12:30 am,5.086771,4.988219,7.9544444
27/04/2013,1:00 am,3.9098642,4.289844,6.4111104
27/04/2013,1:30 am,3.2105203,3.1598127,5.587222
27/04/2013,2:00 am,2.4467275,2.603229,5.115556
27/04/2013,2:30 am,2.429993,2.709987,5.352778
27/04/2013,3:00 am,1.8426934,1.9798665,4.1994452
27/04/2013,3:30 am,1.6534657,1.40168,3.1266668
27/04/2013,4:00 am,1.5936887,1.3469164,3.0638885
27/04/2013,4:30 am,1.3540633,1.4737122,2.016111
27/04/2013,5:00 am,1.7199191,0.9142338,1.962222
27/04/2013,5:30 am,1.9597049,1.1952947,2.4222224
27/04/2013,6:00 am,3.2958477,2.0741568,3.5383337
27/04/2013,6:30 am,4.054895,2.1777627,5.1494446
27/04/2013,7:00 am,6.9356794,2.7479775,6.9444447
27/04/2013,7:30 am,7.6419516,3.6573634,7.835555
27/04/2013,8:00 am,11.738041,5.0741086,11.415557
27/04/2013,8:30 am,12.174775,5.2919397,12.043891
27/04/2013,9:00 am,16.406765,6.201662,15.814444
27/04/2013,9:30 am,14.59664,6.551462,15.150555
27/04/2013,10:00 am,18.31553,7.8715525,18.151667
27/04/2013,10:30 am,17.703941,7.667104,18.993889
27/04/2013,11:00 am,19.34823,9.323974,20.08111
27/04/2013,11:30 am,19.624035,10.060396,21.711664
27/04/2013,Noon,22.026293,10.564024,22.67444
27/04/2013,12:30 pm,21.82234,11.292057,23.631111
27/04/2013,1:00 pm,37.935486,11.746172,24.443886
27/04/2013,1:30 pm,34.089058,11.138566,23.593884
27/04/2013,2:00 pm,28.409063,11.332172,26.356665
27/04/2013,2:30 pm,27.365961,11.238717,24.600557
27/04/2013,3:00 pm,21.411755,11.156079,25.795551
27/04/2013,3:30 pm,18.349695,12.056392,25.125557
27/04/2013,4:00 pm,19.033606,11.904305,25.942776
27/04/2013,4:30 pm,19.399372,12.357732,23.332775
27/04/2013,5:00 pm,18.369795,11.874725,24.630558
27/04/2013,5:30 pm,18.73334,12.346322,23.77389
27/04/2013,6:00 pm,19.269178,10.835502,22.61611
27/04/2013,6:30 pm,18.457157,10.845293,22.741663
27/04/2013,7:00 pm,16.441021,9.638348,21.623331
27/04/2013,7:30 pm,15.323958,9.294353,18.845556
27/04/2013,8:00 pm,12.75949,8.33278,16.942781
27/04/2013,8:30 pm,12.267186,9.688939,16.155003
27/04/2013,9:00 pm,13.742371,8.860484,15.288331
27/04/2013,9:30 pm,12.891407,8.854916,16.216112
27/04/2013,10:00 pm,11.953673,8.453848,16.053333
27/04/2013,10:30 pm,12.326046,7.97023,15.915553
27/04/2013,11:00 pm,10.582107,7.682921,13.945557
27/04/2013,11:30 pm,8.488659,6.074021,12.125553
27/04/2013,Midnight,7.0442963,6.2565145,10.489446
28/04/2013,12:30 am,5.194379,4.2019114,7.7216673
28/04/2013,1:00 am,4.049106,3.217203,6.290557
28/04/2013,1:30 am,3.3974216,3.031286,5.309444
28/04/2013,2:00 am,2.7171896,2.5758722,4.792778
28/04/2013,2:30 am,2.3116794,3.1234775,4.736666
28/04/2013,3:00 am,2.1682627,2.3333428,4.1177773
28/04/2013,3:30 am,1.7845562,1.5662881,3.576667
28/04/2013,4:00 am,1.3014532,1.4336419,2.1399996
28/04/2013,4:30 am,1.1240753,1.0220474,1.9288889
28/04/2013,5:00 am,0.9664472,0.914786,1.7933333
28/04/2013,5:30 am,1.2968869,1.019637,1.763889
28/04/2013,6:00 am,2.3502955,1.3490752,2.8927782
28/04/2013,6:30 am,2.6045775,1.248039,4.1038885
28/04/2013,7:00 am,5.1426444,1.8638858,4.8805547
28/04/2013,7:30 am,4.769854,2.4188535,5.796667
28/04/2013,8:00 am,6.088013,3.5671382,6.9116664
28/04/2013,8:30 am,7.0877433,3.2279093,7.5750017
28/04/2013,9:00 am,9.779364,4.1125445,9.690556
28/04/2013,9:30 am,11.366856,4.6007376,10.936112
28/04/2013,10:00 am,14.767736,6.001219,13.954999
28/04/2013,10:30 am,15.440813,7.29324,15.254442
28/04/2013,11:00 am,16.36126,7.536563,17.50611
28/04/2013,11:30 am,15.379296,7.607425,17.84
28/04/2013,Noon,19.117134,8.137142,20.296108
28/04/2013,12:30 pm,21.847527,8.892284,21.67389
28/04/2013,1:00 pm,21.052929,10.107505,22.279997
28/04/2013,1:30 pm,19.059084,9.785643,23.22333
28/04/2013,2:00 pm,19.033192,10.924662,23.76389
28/04/2013,2:30 pm,16.344795,11.028156,21.355005
28/04/2013,3:00 pm,18.046522,11.1942,22.902224
28/04/2013,3:30 pm,16.696602,10.817563,22.922777
28/04/2013,4:00 pm,17.348663,11.082126,23.321115
28/04/2013,4:30 pm,17.536476,11.03639,24.753887
28/04/2013,5:00 pm,17.827925,11.1468525,24.417223
28/04/2013,5:30 pm,16.59389,11.0153675,21.676672
28/04/2013,6:00 pm,15.905641,10.228831,21.318888
28/04/2013,6:30 pm,15.962764,9.5597105,21.043335
28/04/2013,7:00 pm,14.524294,8.914127,17.593332
28/04/2013,7:30 pm,12.207031,7.972596,16.80889
28/04/2013,8:00 pm,12.565246,8.551549,14.4411125
28/04/2013,8:30 pm,10.119111,7.8386,13.084445
28/04/2013,9:00 pm,10.729692,7.495092,13.029446
28/04/2013,9:30 pm,10.79517,7.200567,11.669446
28/04/2013,10:00 pm,9.495617,6.7128196,11.259443
28/04/2013,10:30 pm,8.161829,5.759337,11.391667
28/04/2013,11:00 pm,6.3156056,5.360623,9.101668
28/04/2013,11:30 pm,4.6513267,5.7487197,10.043334
28/04/2013,Midnight,3.6567583,4.0532746,5.347222
29/04/2013,12:30 am,2.6348853,2.4610138,3.508333
29/04/2013,1:00 am,1.9135118,1.6064531,2.4894443
29/04/2013,1:30 am,1.2784368,1.125835,2.2505558
29/04/2013,2:00 am,1.3307403,0.97711056,1.7511113
29/04/2013,2:30 am,0.91732216,1.0511873,1.5766666
29/04/2013,3:00 am,1.2180032,0.72085756,1.5155555
29/04/2013,3:30 am,0.88667905,0.8499882,1.3844445
29/04/2013,4:00 am,1.2212232,0.92604923,1.4716666
29/04/2013,4:30 am,1.4663883,0.8657854,1.937778
29/04/2013,5:00 am,2.553834,1.387451,2.861667
29/04/2013,5:30 am,5.04704,2.96056,5.014444
29/04/2013,6:00 am,10.536492,4.5223722,9.153333
29/04/2013,6:30 am,16.195662,5.991933,14.225557
29/04/2013,7:00 am,26.319468,8.124898,22.180552
29/04/2013,7:30 am,34.150837,8.735701,26.691671
29/04/2013,8:00 am,59.430866,9.996001,30.867779
29/04/2013,8:30 am,57.536537,8.6312275,29.348337
29/04/2013,9:00 am,51.10174,8.326435,25.441114
29/04/2013,9:30 am,57.44415,7.926335,23.33055
29/04/2013,10:00 am,32.169907,8.665056,21.679998
29/04/2013,10:30 am,18.487827,8.170014,19.34802
29/04/2013,11:00 am,16.777113,8.819555,21.483887
29/04/2013,11:30 am,16.425535,8.84256,21.631111
29/04/2013,Noon,17.760841,9.705366,21.98111
29/04/2013,12:30 pm,16.62352,9.364135,23.38778
29/04/2013,1:00 pm,18.433218,9.964978,23.647776
29/04/2013,1:30 pm,16.834322,10.236037,24.28333
29/04/2013,2:00 pm,19.580557,11.607497,25.755558
29/04/2013,2:30 pm,20.164724,12.017709,29.14333
29/04/2013,3:00 pm,20.28851,13.495783,30.304443
29/04/2013,3:30 pm,21.2922,15.146363,75.40667
29/04/2013,4:00 pm,20.161951,16.738087,65.58611
29/04/2013,4:30 pm,21.716745,17.070787,65.14612
29/04/2013,5:00 pm,31.375135,17.137735,68.43943
29/04/2013,5:30 pm,51.411335,16.074642,74.80444
29/04/2013,6:00 pm,48.202286,14.892303,67.79446
29/04/2013,6:30 pm,16.66888,12.552671,59.13667
29/04/2013,7:00 pm,14.767229,10.482916,26.071665
29/04/2013,7:30 pm,13.050253,8.392535,17.105001
29/04/2013,8:00 pm,10.636407,8.397855,15.823892
29/04/2013,8:30 pm,11.094162,8.291483,16.67389
29/04/2013,9:00 pm,11.350542,8.467678,16.357224
29/04/2013,9:30 pm,11.463374,9.297883,15.740557
29/04/2013,10:00 pm,9.493898,8.148502,12.717776
29/04/2013,10:30 pm,7.438802,4.080638,10.086111
29/04/2013,11:00 pm,6.1998234,3.406736,7.5805545
29/04/2013,11:30 pm,4.448358,2.9658399,6.3500013
29/04/2013,Midnight,3.6986327,2.647498,12.450002
30/04/2013,12:30 am,2.7916138,1.9947498,58.240555
30/04/2013,1:00 am,2.2523713,1.5184329,3.5005565
30/04/2013,1:30 am,1.8560143,1.0211571,2.813333
30/04/2013,2:00 am,1.5327214,1.0587976,2.7622225
30/04/2013,2:30 am,1.2504406,0.7909564,2.311111
30/04/2013,3:00 am,1.2210912,0.65233415,2.3088887
30/04/2013,3:30 am,1.0996203,0.5529047,1.8561112
30/04/2013,4:00 am,1.6959928,0.6788293,2.2527776
30/04/2013,4:30 am,1.6186295,0.8126013,2.1527777
30/04/2013,5:00 am,3.0331025,1.2275156,2.8172224
30/04/2013,5:30 am,5.371462,1.5965909,4.9033337
30/04/2013,6:00 am,11.009038,4.923922,8.962777
30/04/2013,6:30 am,16.236452,6.274795,14.820555
30/04/2013,7:00 am,26.97919,8.276651,20.437777
30/04/2013,7:30 am,37.06889,8.318398,26.630556
30/04/2013,8:00 am,49.808117,10.166263,31.675566
30/04/2013,8:30 am,38.68671,8.233707,29.542227
30/04/2013,9:00 am,30.203014,8.913781,26.088331
30/04/2013,9:30 am,23.875048,8.391797,23.539442
30/04/2013,10:00 am,37.850655,8.649798,22.037779
30/04/2013,10:30 am,17.565596,8.502258,20.617777
30/04/2013,11:00 am,19.016594,8.372948,21.252777
30/04/2013,11:30 am,17.795378,8.595331,22.079443
30/04/2013,Noon,16.714647,9.45836,22.68167
30/04/2013,12:30 pm,18.107792,9.683802,24.742775
30/04/2013,1:00 pm,19.202993,10.205995,24.78167
30/04/2013,1:30 pm,18.081312,11.34414,24.329445
30/04/2013,2:00 pm,19.192963,10.914618,25.865559
30/04/2013,2:30 pm,20.372847,13.537081,28.90611
30/04/2013,3:00 pm,21.350185,13.5751,30.611671
30/04/2013,3:30 pm,20.607443,15.358371,36.323887
30/04/2013,4:00 pm,21.694075,16.521353,64.17389
30/04/2013,4:30 pm,25.098516,17.39143,71.46166
30/04/2013,5:00 pm,45.849293,18.34955,72.73445
30/04/2013,5:30 pm,50.939816,17.781084,59.39222
30/04/2013,6:00 pm,41.575638,15.066879,59.88722
30/04/2013,6:30 pm,19.469664,12.765598,43.137226
30/04/2013,7:00 pm,16.61243,10.768896,22.115557
30/04/2013,7:30 pm,14.1837,9.357551,18.04833
30/04/2013,8:00 pm,11.83248,8.755513,16.460552
30/04/2013,8:30 pm,12.357527,9.468499,17.972225
30/04/2013,9:00 pm,11.7674055,9.559159,16.261665
30/04/2013,9:30 pm,12.431454,9.206697,16.849447
30/04/2013,10:00 pm,9.876119,6.5020776,12.531109
30/04/2013,10:30 pm,8.608869,3.4000463,9.803889
30/04/2013,11:00 pm,6.6482635,3.4858308,8.38889
30/04/2013,11:30 pm,5.3082623,2.629619,6.754445
30/04/2013,Midnight,4.14809,2.5438225,5.3422213
01/05/2013,12:30 am,2.9148781,2.2226403,4.0188885
01/05/2013,1:00 am,2.3486345,1.2992319,3.065555
01/05/2013,1:30 am,1.9336668,1.2353616,2.625
01/05/2013,2:00 am,1.9886695,0.99954194,2.4161112
01/05/2013,2:30 am,2.3778625,0.859973,2.1283336
01/05/2013,3:00 am,2.118337,0.7887682,2.3944442
01/05/2013,3:30 am,1.7238116,0.90661865,1.8283333
01/05/2013,4:00 am,2.2014463,0.7090789,1.9361112
01/05/2013,4:30 am,1.4835396,0.95950645,2.358889
01/05/2013,5:00 am,3.1593232,1.4235495,3.1149995
01/05/2013,5:30 am,5.368518,2.7977746,6.6994457
01/05/2013,6:00 am,12.047053,3.9552279,11.559446
01/05/2013,6:30 am,16.82494,3.639228,17.322779
01/05/2013,7:00 am,28.358583,4.685959,25.093891
01/05/2013,7:30 am,34.16389,5.3186984,30.396109
01/05/2013,8:00 am,54.85179,8.438933,34.58167
01/05/2013,8:30 am,43.47686,6.5775356,31.461111
01/05/2013,9:00 am,48.90212,7.3387713,30.10278
01/05/2013,9:30 am,32.37716,7.08769,31.102783
01/05/2013,10:00 am,24.617708,8.095532,27.473331
01/05/2013,10:30 am,19.71176,7.614354,25.801664
01/05/2013,11:00 am,19.921043,8.306367,28.166668
01/05/2013,11:30 am,19.762901,8.77634,28.643333
01/05/2013,Noon,18.224566,9.506949,26.860558
01/05/2013,12:30 pm,18.162485,10.217653,25.725004
01/05/2013,1:00 pm,20.191006,10.435575,27.917225
01/05/2013,1:30 pm,19.901237,10.397638,30.948885
01/05/2013,2:00 pm,21.121023,11.891455,33.447773
01/05/2013,2:30 pm,20.91084,11.558932,35.511112
01/05/2013,3:00 pm,24.616499,11.796938,43.20166
01/05/2013,3:30 pm,32.649807,14.789846,73.493324
01/05/2013,4:00 pm,25.512133,16.292538,74.17055
01/05/2013,4:30 pm,21.319723,17.366922,71.26667
01/05/2013,5:00 pm,22.441528,16.993593,71.226654
01/05/2013,5:30 pm,21.67251,16.10169,70.72109
01/05/2013,6:00 pm,20.549208,14.509461,78.325554
01/05/2013,6:30 pm,18.583128,12.269155,64.25333
01/05/2013,7:00 pm,16.012707,10.354236,26.906105
01/05/2013,7:30 pm,13.110348,9.052051,21.661114
01/05/2013,8:00 pm,10.636387,8.253797,18.542778
01/05/2013,8:30 pm,11.4500475,8.325025,17.495554
01/05/2013,9:00 pm,11.580581,8.129819,16.394445
01/05/2013,9:30 pm,11.190781,8.051451,16.404446
01/05/2013,10:00 pm,9.199678,6.73572,12.613891
01/05/2013,10:30 pm,8.710216,5.6064377,10.139446
01/05/2013,11:00 pm,6.4338584,4.424222,8.500556
01/05/2013,11:30 pm,4.8568406,3.2056623,7.3894434
01/05/2013,Midnight,4.167093,3.0495367,6.0172224
02/05/2013,12:30 am,3.0374136,2.5941355,5.518334
02/05/2013,1:00 am,2.427568,1.9367898,3.279444
02/05/2013,1:30 am,2.0232573,1.2212363,3.2511115
02/05/2013,2:00 am,1.8362492,1.3174188,3.2400007
02/05/2013,2:30 am,1.617714,1.4038092,2.8349996
02/05/2013,3:00 am,1.5934443,0.78361607,2.9005554
02/05/2013,3:30 am,1.1284562,0.68606454,2.216667
02/05/2013,4:00 am,1.8409392,0.91712445,2.1427777
02/05/2013,4:30 am,1.8058028,1.0268551,2.3916667
02/05/2013,5:00 am,3.00116,1.3498999,3.8472219
02/05/2013,5:30 am,4.830464,2.377228,5.5011125
02/05/2013,6:00 am,10.696487,4.3013277,9.694999
02/05/2013,6:30 am,15.838744,5.888868,14.457223
02/05/2013,7:00 am,26.049707,8.118294,21.49444
02/05/2013,7:30 am,34.155464,8.914609,26.443336
