
sensor,date,time,Density,Flow,Speed,
S61,2013/01/08,4:30 AM,1.5520134,188.0,66.842896,
S61,2013/01/08,5 AM,3.2774081,388.0,67.478745,
S61,2013/01/08,5:30 AM,5.806757,738.0,70.71447,
S61,2013/01/08,6 AM,11.8269825,1546.0,67.97658,
S61,2013/01/08,6:30 AM,15.2260275,1992.0,67.30849,
S61,2013/01/08,7 AM,25.933407,3154.0,61.69473,
S61,2013/01/08,7:30 AM,29.556852,3574.0,61.161777,
S61,2013/01/08,8 AM,49.89805,3426.0,39.01705,
S61,2013/01/08,8:30 AM,38.39546,3130.0,43.87142,
S61,2013/01/08,9 AM,24.86024,3062.0,62.226383,
S61,2013/01/08,9:30 AM,22.717903,2826.0,63.813496,
S61,2013/01/08,10 AM,23.41487,2866.0,61.964626,
S61,2013/01/08,10:30 AM,19.097378,2340.0,62.589478,
S61,2013/01/08,11 AM,18.76816,2296.0,62.92333,
S61,2013/01/08,11:30 AM,18.249641,2262.0,63.84984,
S61,2013/01/08,Noon,18.721846,2296.0,62.880024,
S61,2013/01/08,12:30 PM,19.765987,2426.0,62.628464,
S61,2013/01/08,1 PM,22.00703,2714.0,62.406082,
S61,2013/01/08,1:30 PM,19.826664,2472.0,63.527233,
S61,2013/01/08,2 PM,20.62638,2578.0,63.647865,
S61,2013/01/08,2:30 PM,22.11931,2788.0,63.580746,
S61,2013/01/08,3 PM,22.46351,2826.0,63.433308,
S61,2013/01/08,3:30 PM,22.075512,2882.0,66.09183,
S61,2013/01/08,4 PM,22.665682,2850.0,63.84713,
S61,2013/01/08,4:30 PM,23.16502,2936.0,64.526634,
S61,2013/01/08,5 PM,53.792015,2862.0,38.440567,
S61,2013/01/08,5:30 PM,86.93789,2362.0,15.32659,
S61,2013/01/08,6 PM,100.37813,1944.0,10.566234,
S61,2013/01/08,6:30 PM,100.16556,1862.0,10.444754,
S61,2013/01/08,7 PM,89.74364,2248.0,14.230069,
S61,2013/01/08,7:30 PM,27.739397,2086.0,57.721428,
S61,2013/01/08,8 PM,12.618702,1664.0,67.5107,
S61,2013/01/08,8:30 PM,13.543702,1806.0,67.9687,
S61,2013/01/08,9 PM,12.979996,1792.0,70.05672,
S61,2013/01/08,9:30 PM,12.321662,1676.0,69.01682,
S61,2013/01/08,10 PM,10.314592,1424.0,70.24898,
S61,2013/01/08,10:30 PM,9.14752,1274.0,71.179924,
S61,2013/01/08,11 PM,8.198865,1046.0,66.84941,
S61,2013/01/08,11:30 PM,5.3051057,714.0,70.368675,
S61,2013/01/08,Midnight,4.363757,574.0,69.756454,
S61,2013/01/09,12:30 AM,2.8952613,368.0,68.16315,
S61,2013/01/09,1 AM,2.424759,290.0,67.30836,
S61,2013/01/09,1:30 AM,2.2456577,238.0,61.126354,
S61,2013/01/09,2 AM,1.9798815,248.0,71.36486,
S61,2013/01/09,2:30 AM,1.7381111,196.0,71.93666,
S61,2013/01/09,3 AM,1.5219702,184.0,74.96261,
S61,2013/01/09,3:30 AM,1.5723132,158.0,63.606396,
S61,2013/01/09,4 AM,1.8830402,216.0,67.9952,
S61,2013/01/09,4:30 AM,2.246224,250.0,65.19096,
S61,2013/01/09,5 AM,3.7985964,432.0,66.41806,
S61,2013/01/09,5:30 AM,5.858108,728.0,67.60394,
S61,2013/01/09,6 AM,11.228424,1484.0,67.73313,
S61,2013/01/09,6:30 AM,16.487858,2058.0,64.456764,
S61,2013/01/09,7 AM,26.552694,3240.0,61.797146,
S61,2013/01/09,7:30 AM,29.730337,3514.0,59.538498,
S61,2013/01/09,8 AM,60.090538,3318.0,32.58946,
S61,2013/01/09,8:30 AM,56.55884,3216.0,33.227924,
S61,2013/01/09,9 AM,46.427025,2950.0,37.21392,
S61,2013/01/09,9:30 AM,27.174723,2744.0,53.275402,
S61,2013/01/09,10 AM,22.601141,2708.0,60.768673,
S61,2013/01/09,10:30 AM,18.240229,2208.0,61.848755,
S61,2013/01/09,11 AM,19.542929,2388.0,62.137413,
S61,2013/01/09,11:30 AM,19.878202,2402.0,61.981205,
S61,2013/01/09,Noon,19.568157,2418.0,62.69881,
S61,2013/01/09,12:30 PM,19.880095,2466.0,63.71143,
S61,2013/01/09,1 PM,20.77426,2640.0,64.76365,
S61,2013/01/09,1:30 PM,20.054632,2494.0,63.376293,
S61,2013/01/09,2 PM,22.822874,2734.0,60.97936,
S61,2013/01/09,2:30 PM,21.890242,2768.0,63.929604,
S61,2013/01/09,3 PM,23.312033,2988.0,64.90042,
S61,2013/01/09,3:30 PM,22.192623,2820.0,64.42379,
S61,2013/01/09,4 PM,24.763515,2912.0,61.829327,
S61,2013/01/09,4:30 PM,25.272575,2852.0,58.431816,
S61,2013/01/09,5 PM,23.91645,2838.0,60.750095,
S61,2013/01/09,5:30 PM,20.848059,2566.0,62.620663,
S61,2013/01/09,6 PM,62.51161,2784.0,30.396841,
S61,2013/01/09,6:30 PM,45.94419,2514.0,42.919323,
S61,2013/01/09,7 PM,18.925774,2478.0,66.30336,
S61,2013/01/09,7:30 PM,17.08327,2242.0,67.21288,
S61,2013/01/09,8 PM,14.447894,1896.0,66.70368,
S61,2013/01/09,8:30 PM,13.720019,1808.0,68.071045,
S61,2013/01/09,9 PM,13.331929,1808.0,69.45658,
S61,2013/01/09,9:30 PM,13.875109,1892.0,69.7438,
S61,2013/01/09,10 PM,11.242995,1528.0,69.63868,
S61,2013/01/09,10:30 PM,9.96751,1342.0,69.218796,
S61,2013/01/09,11 PM,8.458849,1082.0,67.4326,
S61,2013/01/09,11:30 PM,5.5763774,738.0,68.23182,
S61,2013/01/09,Midnight,5.024399,604.0,65.52159,
S61,2013/01/10,12:30 AM,3.7516973,490.0,71.07118,
S61,2013/01/10,1 AM,2.7888336,354.0,70.13354,
